physics_score,chemistry_score,math_score,total_score,rank
2.08,0.0,4.75,6.82,5690
5.8,42.05,1.96,49.82,5691
6.89,28.78,3.0,38.67,5692
15.08,16.05,18.56,49.69,5693
11.45,26.0,9.68,47.13,5694
14.3,21.26,0.0,35.56,5695
12.13,0.0,21.15,33.28,5696
20.33,13.02,5.41,38.76,5697
0.0,0.0,0.0,0.0,5698
18.58,0.0,10.9,29.48,5699
18.01,7.03,2.22,27.26,5700
21.58,0.0,10.93,32.52,5701
0.0,17.9,13.14,31.04,5702
14.3,12.38,8.49,35.17,5703
0.0,0.0,13.45,13.45,5704
9.05,7.13,1.36,17.55,5705
14.24,9.61,14.67,38.53,5706
0.0,4.4,27.66,32.07,5707
7.97,16.65,24.72,49.34,5708
10.53,11.81,13.32,35.66,5709
19.16,17.65,0.0,36.81,5710
3.14,0.0,10.47,13.61,5711
11.92,5.68,10.82,28.43,5712
0.0,15.91,8.7,24.6,5713
12.63,6.42,0.0,19.04,5714
0.0,0.0,11.85,11.85,5715
8.53,8.75,21.34,38.62,5716
27.94,18.09,0.0,46.02,5717
12.21,21.3,10.04,43.55,5718
4.23,9.89,16.23,30.34,5719
17.32,16.19,15.22,48.72,5720
20.57,11.7,9.33,41.6,5721
10.66,0.0,0.0,10.66,5722
17.79,2.05,9.09,28.92,5723
0.0,12.09,0.89,12.98,5724
0.0,14.62,0.0,14.62,5725
23.85,9.98,12.69,46.52,5726
10.25,11.2,10.15,31.6,5727
0.0,0.35,0.0,0.35,5728
6.16,0.0,4.6,10.77,5729
6.5,9.17,2.81,18.48,5730
9.76,0.0,0.0,9.76,5731
20.39,10.67,9.89,40.94,5732
26.69,5.08,10.33,42.09,5733
21.94,24.55,0.58,47.08,5734
20.78,20.85,4.84,46.47,5735
17.03,6.15,16.32,39.5,5736
18.99,15.99,13.54,48.51,5737
6.03,1.11,0.0,7.13,5738
20.15,6.46,8.76,35.38,5739
12.68,6.62,0.23,19.54,5740
0.0,19.92,16.48,36.4,5741
25.39,10.25,3.18,38.82,5742
13.06,7.14,19.25,39.46,5743
15.99,11.26,16.24,43.5,5744
0.0,0.0,17.64,17.64,5745
12.47,11.64,8.32,32.43,5746
2.35,5.12,14.99,22.47,5747
9.57,3.62,3.89,17.08,5748
8.97,16.43,12.75,38.15,5749
23.88,3.19,12.19,39.26,5750
16.1,4.79,5.13,26.03,5751
18.31,2.17,1.71,22.19,5752
12.02,2.37,2.68,17.07,5753
17.79,20.88,0.0,38.68,5754
6.15,16.73,0.0,22.87,5755
22.15,0.0,2.18,24.33,5756
2.26,27.63,0.0,29.88,5757
31.26,0.0,0.28,31.54,5758
13.68,15.26,14.97,43.91,5759
0.62,15.03,0.0,15.66,5760
5.74,21.55,6.45,33.74,5761
24.36,20.64,3.74,48.74,5762
10.52,7.03,18.84,36.39,5763
9.62,15.79,21.19,46.59,5764
6.27,0.97,26.6,33.83,5765
7.65,1.17,3.67,12.49,5766
10.07,8.05,0.0,18.12,5767
17.8,20.39,10.88,49.07,5768
10.97,4.47,6.16,21.6,5769
26.51,0.78,4.74,32.03,5770
0.0,19.08,10.8,29.88,5771
0.0,22.06,20.36,42.42,5772
20.81,8.78,8.26,37.85,5773
16.87,8.66,19.04,44.57,5774
6.88,0.0,18.26,25.14,5775
0.1,14.72,0.0,14.82,5776
5.63,20.85,0.0,26.49,5777
29.04,0.0,14.12,43.17,5778
13.17,18.25,11.64,43.05,5779
10.6,0.0,15.37,25.97,5780
11.52,21.86,8.64,42.02,5781
12.08,0.0,15.2,27.28,5782
0.0,8.49,0.0,8.49,5783
5.66,8.28,0.0,13.94,5784
11.94,0.0,6.63,18.58,5785
13.22,0.0,0.0,13.22,5786
10.81,9.39,14.19,34.4,5787
8.08,0.86,13.69,22.64,5788
10.21,6.48,30.22,46.91,5789
22.39,2.43,14.6,39.42,5790
1.95,0.0,9.04,10.99,5791
2.69,0.0,0.0,2.69,5792
0.0,19.83,12.32,32.15,5793
18.19,2.39,11.99,32.57,5794
0.0,1.84,10.39,12.23,5795
5.1,19.98,19.74,44.81,5796
9.8,16.57,11.34,37.71,5797
7.73,19.04,10.3,37.06,5798
7.79,0.0,16.15,23.94,5799
1.06,5.23,18.77,25.06,5800
6.26,24.42,9.93,40.62,5801
14.52,11.55,22.52,48.59,5802
7.21,16.64,0.0,23.84,5803
15.95,0.0,10.6,26.55,5804
7.31,23.6,17.22,48.12,5805
11.61,20.88,13.91,46.4,5806
32.61,0.0,10.75,43.36,5807
6.67,18.14,25.8,50.62,5808
1.33,3.95,7.34,12.62,5809
6.85,26.8,0.0,33.65,5810
0.0,4.59,1.54,6.13,5811
16.98,17.75,0.0,34.73,5812
25.1,5.46,19.37,49.92,5813
10.63,2.64,19.33,32.59,5814
10.3,15.34,0.0,25.64,5815
9.49,16.79,16.9,43.18,5816
4.5,3.51,24.34,32.34,5817
3.98,22.83,16.53,43.33,5818
7.91,15.71,24.65,48.27,5819
0.0,0.0,8.64,8.64,5820
21.01,14.56,9.4,44.97,5821
4.47,0.0,27.79,32.27,5822
0.09,1.64,2.69,4.43,5823
0.0,0.0,0.0,0.0,5824
3.92,31.49,0.2,35.6,5825
0.0,15.48,7.08,22.56,5826
20.58,1.42,11.41,33.41,5827
0.86,13.21,0.0,14.08,5828
16.31,3.13,0.0,19.43,5829
10.33,0.0,10.41,20.75,5830
6.73,1.94,16.42,25.09,5831
19.77,3.39,18.09,41.24,5832
20.51,1.42,8.62,30.55,5833
16.47,0.0,0.0,16.47,5834
22.81,23.23,3.51,49.55,5835
1.49,17.66,4.27,23.42,5836
0.0,3.46,0.0,3.46,5837
10.46,0.0,31.78,42.24,5838
0.06,1.47,15.2,16.72,5839
12.44,24.1,0.0,36.54,5840
24.46,13.19,9.02,46.67,5841
0.0,14.3,7.92,22.21,5842
24.27,0.0,3.78,28.05,5843
4.68,4.3,0.0,8.98,5844
0.0,13.29,6.29,19.57,5845
8.32,1.66,24.66,34.64,5846
0.0,29.47,14.08,43.56,5847
14.74,22.49,10.48,47.71,5848
2.6,2.21,12.98,17.8,5849
0.0,1.56,7.37,8.93,5850
25.18,14.16,3.36,42.71,5851
9.7,8.49,2.99,21.17,5852
4.51,18.46,11.85,34.82,5853
8.68,9.21,0.0,17.89,5854
27.01,23.39,0.0,50.4,5855
5.91,17.55,17.64,41.1,5856
12.59,0.0,3.01,15.6,5857
1.76,8.4,0.0,10.16,5858
7.61,12.0,0.0,19.6,5859
10.65,0.0,0.0,10.65,5860
7.99,4.97,2.44,15.4,5861
0.83,27.04,5.78,33.65,5862
6.83,17.81,5.95,30.59,5863
0.0,0.0,22.13,22.13,5864
15.53,7.74,19.43,42.7,5865
2.73,12.38,19.28,34.39,5866
19.71,15.48,6.03,41.22,5867
1.24,2.86,6.02,10.13,5868
0.51,8.72,15.06,24.28,5869
4.5,11.73,4.13,20.36,5870
22.37,13.54,4.91,40.81,5871
0.0,0.0,0.0,0.0,5872
0.0,3.29,9.32,12.61,5873
20.73,0.62,23.15,44.49,5874
10.27,2.11,25.39,37.78,5875
11.43,0.94,0.0,12.36,5876
10.19,7.25,33.19,50.62,5877
17.32,7.74,20.15,45.22,5878
31.2,0.0,13.14,44.33,5879
15.03,24.03,0.0,39.06,5880
8.03,0.0,17.16,25.19,5881
0.0,1.58,3.87,5.45,5882
28.86,17.65,4.87,51.38,5883
0.0,9.22,11.57,20.79,5884
16.96,15.53,8.52,41.01,5885
8.15,10.86,18.0,37.01,5886
1.57,26.94,6.86,35.37,5887
6.82,15.88,21.47,44.18,5888
11.31,20.83,6.0,38.13,5889
17.02,16.27,0.66,33.95,5890
29.81,3.0,13.45,46.26,5891
5.64,0.39,0.58,6.6,5892
8.91,0.65,9.44,19.0,5893
19.08,12.13,6.43,37.64,5894
22.27,12.32,11.3,45.89,5895
14.02,0.0,26.73,40.75,5896
0.0,13.28,26.0,39.29,5897
8.05,2.31,10.6,20.97,5898
20.42,11.91,0.0,32.33,5899
15.3,11.27,10.66,37.23,5900
3.86,3.77,0.0,7.63,5901
5.83,0.0,13.04,18.86,5902
23.77,0.98,0.0,24.75,5903
0.0,0.0,10.19,10.19,5904
14.07,4.13,12.6,30.79,5905
0.42,13.12,18.79,32.34,5906
12.28,13.41,8.59,34.27,5907
11.65,5.03,0.39,17.07,5908
9.59,21.09,20.64,51.33,5909
0.0,0.0,13.62,13.62,5910
12.28,29.23,0.0,41.51,5911
0.0,15.05,22.96,38.01,5912
0.0,19.93,22.73,42.66,5913
2.57,11.13,18.8,32.5,5914
9.96,0.8,16.14,26.9,5915
7.58,0.0,0.0,7.58,5916
7.24,19.18,0.0,26.41,5917
20.53,14.36,15.51,50.39,5918
6.96,18.67,14.29,39.91,5919
12.7,0.0,9.8,22.5,5920
10.09,13.87,26.7,50.67,5921
7.94,26.31,10.03,44.29,5922
17.43,15.69,3.07,36.19,5923
12.52,20.3,13.23,46.04,5924
11.38,5.72,0.0,17.09,5925
15.08,5.87,13.0,33.96,5926
0.0,6.08,2.19,8.27,5927
0.0,8.57,0.0,8.57,5928
6.4,8.29,19.55,34.24,5929
11.42,16.54,2.3,30.27,5930
24.49,1.58,21.4,47.47,5931
0.52,39.65,9.23,49.4,5932
4.23,19.37,18.99,42.59,5933
0.0,19.7,7.21,26.92,5934
22.41,17.85,9.04,49.3,5935
11.85,19.81,17.33,49.0,5936
9.17,12.7,0.0,21.87,5937
0.0,11.86,6.75,18.61,5938
0.0,10.64,18.48,29.12,5939
0.0,0.0,14.78,14.78,5940
11.5,21.94,15.29,48.73,5941
0.55,8.73,3.95,13.23,5942
0.53,0.0,0.0,0.53,5943
0.0,18.77,0.0,18.77,5944
0.0,13.13,15.27,28.4,5945
11.59,0.01,4.29,15.9,5946
15.56,3.81,0.0,19.37,5947
0.0,9.16,6.35,15.51,5948
9.31,7.29,10.23,26.82,5949
0.0,7.36,12.14,19.51,5950
11.61,15.42,14.09,41.12,5951
10.96,4.22,10.83,26.01,5952
12.06,12.49,6.16,30.71,5953
12.44,20.11,18.04,50.59,5954
0.0,0.0,0.0,0.0,5955
0.0,6.94,12.07,19.01,5956
0.02,6.15,5.15,11.32,5957
3.36,7.86,4.08,15.3,5958
10.32,27.04,12.56,49.92,5959
11.01,18.94,15.05,44.99,5960
10.39,3.91,15.28,29.59,5961
15.24,7.53,0.0,22.77,5962
5.26,16.7,18.78,40.73,5963
4.29,19.1,23.77,47.16,5964
16.82,0.0,0.0,16.82,5965
1.14,6.13,0.0,7.28,5966
10.89,9.73,4.09,24.71,5967
1.66,0.0,14.94,16.6,5968
23.81,0.0,15.69,39.51,5969
9.26,0.0,0.0,9.26,5970
17.05,1.89,0.0,18.94,5971
18.66,11.19,2.77,32.61,5972
12.64,23.14,9.55,45.33,5973
13.52,0.31,9.99,23.82,5974
16.99,12.51,6.84,36.34,5975
4.98,0.0,15.16,20.14,5976
15.65,9.87,9.38,34.9,5977
1.16,0.0,0.0,1.16,5978
1.69,9.66,26.12,37.47,5979
18.8,21.49,0.0,40.29,5980
0.0,0.0,0.0,0.0,5981
12.36,22.89,12.11,47.37,5982
10.29,13.29,6.59,30.17,5983
2.81,7.85,16.05,26.72,5984
24.34,0.0,23.66,48.0,5985
0.0,0.0,12.2,12.2,5986
24.58,0.0,9.53,34.11,5987
0.0,23.36,0.0,23.36,5988
19.12,23.02,0.84,42.97,5989
0.13,14.41,5.57,20.11,5990
12.36,10.36,4.4,27.12,5991
10.04,9.37,31.12,50.53,5992
13.15,2.73,14.82,30.7,5993
8.33,0.0,8.9,17.22,5994
8.21,6.31,0.0,14.52,5995
8.26,0.0,9.41,17.68,5996
6.22,6.8,24.99,38.01,5997
19.02,6.6,9.95,35.57,5998
23.81,12.32,0.0,36.13,5999
0.0,27.89,14.32,42.21,6000
11.61,0.0,0.0,11.61,6001
10.72,18.11,3.43,32.26,6002
4.29,28.85,7.14,40.28,6003
9.44,4.4,11.73,25.57,6004
10.56,0.0,16.7,27.26,6005
0.0,11.27,13.61,24.88,6006
0.93,4.04,20.46,25.42,6007
7.68,4.72,5.22,17.63,6008
15.4,10.96,19.42,45.79,6009
0.44,0.0,9.26,9.69,6010
12.82,16.1,8.21,37.13,6011
0.0,7.02,0.0,7.02,6012
13.72,21.35,0.24,35.31,6013
0.0,7.56,0.0,7.56,6014
11.19,13.42,7.03,31.64,6015
0.0,0.95,2.2,3.15,6016
9.63,2.82,0.16,12.62,6017
7.62,0.0,10.73,18.35,6018
4.74,12.19,0.0,16.92,6019
10.06,0.0,13.75,23.81,6020
7.31,14.7,20.22,42.23,6021
21.34,13.61,13.78,48.73,6022
0.77,7.74,9.47,17.98,6023
1.83,11.57,0.0,13.4,6024
26.26,22.98,0.0,49.24,6025
12.64,0.0,21.26,33.9,6026
1.92,16.45,7.12,25.48,6027
8.62,8.78,4.79,22.19,6028
19.96,0.0,1.61,21.57,6029
12.8,4.29,6.18,23.28,6030
11.2,14.58,0.0,25.78,6031
19.56,21.19,1.66,42.41,6032
5.96,20.24,13.3,39.5,6033
10.63,11.83,6.21,28.67,6034
11.56,18.02,0.0,29.58,6035
24.89,0.0,20.98,45.88,6036
15.56,17.97,8.78,42.31,6037
17.04,1.81,23.7,42.56,6038
4.27,12.08,3.15,19.51,6039
6.57,13.05,23.53,43.15,6040
0.56,0.0,10.72,11.28,6041
11.55,31.57,6.87,50.0,6042
25.11,20.69,0.0,45.81,6043
21.9,3.76,10.16,35.82,6044
0.0,0.0,24.19,24.19,6045
25.28,9.42,12.64,47.34,6046
13.91,7.38,13.39,34.68,6047
17.06,10.95,21.39,49.41,6048
0.31,4.02,6.84,11.16,6049
0.0,0.0,0.0,0.0,6050
0.0,0.0,0.0,0.0,6051
15.46,35.59,0.0,51.05,6052
1.68,5.43,4.34,11.44,6053
0.0,13.53,5.67,19.2,6054
16.85,0.0,22.38,39.23,6055
0.59,1.67,2.49,4.75,6056
0.0,13.08,12.88,25.95,6057
2.54,22.77,21.33,46.64,6058
7.77,21.67,18.77,48.21,6059
3.67,1.77,24.34,29.78,6060
6.29,10.16,3.64,20.09,6061
0.0,12.65,12.78,25.44,6062
11.62,17.24,6.53,35.39,6063
9.77,10.87,7.91,28.54,6064
20.93,2.34,9.98,33.25,6065
0.0,22.58,0.0,22.58,6066
0.0,12.36,9.76,22.13,6067
2.87,0.0,21.31,24.18,6068
21.87,0.0,7.7,29.57,6069
26.28,10.98,11.92,49.17,6070
1.36,0.75,0.0,2.1,6071
4.68,2.95,17.15,24.77,6072
20.79,0.0,18.1,38.9,6073
14.92,19.77,6.64,41.33,6074
3.54,0.0,24.76,28.31,6075
9.7,7.22,11.86,28.77,6076
0.0,0.44,16.11,16.55,6077
0.0,16.82,30.94,47.76,6078
0.0,11.54,0.0,11.54,6079
0.04,17.45,11.0,28.5,6080
23.26,1.83,3.26,28.35,6081
0.82,8.86,26.64,36.32,6082
6.09,10.01,0.0,16.1,6083
12.6,9.3,9.37,31.28,6084
11.29,9.4,28.28,48.97,6085
2.45,14.29,8.29,25.03,6086
18.91,6.73,17.31,42.95,6087
20.78,13.52,14.74,49.04,6088
4.27,11.24,0.0,15.51,6089
10.33,7.08,13.68,31.09,6090
33.77,4.37,11.67,49.81,6091
13.45,1.49,0.0,14.94,6092
15.84,7.29,15.81,38.94,6093
21.97,7.74,19.64,49.35,6094
1.13,10.85,2.36,14.35,6095
2.68,13.84,30.18,46.7,6096
7.86,0.0,0.22,8.08,6097
0.29,0.0,5.2,5.49,6098
0.21,16.6,15.74,32.54,6099
0.0,1.27,0.0,1.27,6100
0.0,22.62,4.99,27.61,6101
5.58,24.73,7.16,37.48,6102
12.01,0.0,29.3,41.32,6103
2.0,26.94,15.01,43.96,6104
0.44,18.57,19.12,38.12,6105
12.39,17.35,17.94,47.68,6106
20.33,22.04,4.0,46.37,6107
14.21,5.11,23.21,42.53,6108
7.33,19.62,0.0,26.94,6109
21.47,7.34,8.61,37.42,6110
3.26,6.0,5.64,14.89,6111
19.94,15.67,13.49,49.1,6112
9.21,20.12,11.2,40.52,6113
14.17,10.32,15.95,40.44,6114
5.79,8.95,28.37,43.11,6115
0.0,28.83,0.0,28.83,6116
0.89,5.31,0.0,6.2,6117
0.0,8.59,2.02,10.61,6118
14.96,21.99,0.0,36.95,6119
8.6,0.0,16.62,25.23,6120
1.37,20.19,10.03,31.59,6121
12.64,17.47,21.76,51.87,6122
12.52,8.77,0.0,21.29,6123
0.0,2.85,0.34,3.19,6124
6.5,3.3,0.0,9.8,6125
0.0,0.0,9.14,9.14,6126
18.87,16.56,0.0,35.43,6127
3.28,3.86,0.95,8.09,6128
25.41,10.26,7.85,43.52,6129
20.59,2.7,0.0,23.29,6130
11.18,9.45,9.58,30.21,6131
0.0,5.36,0.0,5.36,6132
11.23,6.59,14.29,32.1,6133
17.26,9.66,0.0,26.92,6134
16.17,17.63,8.49,42.29,6135
0.09,15.33,7.25,22.67,6136
5.38,24.81,7.75,37.95,6137
13.68,10.4,0.0,24.08,6138
14.34,6.19,0.0,20.53,6139
12.81,0.0,0.0,12.81,6140
3.01,0.89,7.86,11.76,6141
13.65,22.46,8.31,44.42,6142
17.32,5.26,28.51,51.1,6143
13.03,8.43,26.24,47.7,6144
11.41,1.79,0.0,13.2,6145
0.03,16.55,0.0,16.59,6146
12.66,12.41,18.3,43.37,6147
11.64,24.0,0.0,35.64,6148
7.72,9.14,15.72,32.58,6149
0.18,6.73,9.29,16.21,6150
16.6,0.0,23.81,40.41,6151
6.72,0.0,15.76,22.48,6152
0.41,7.84,0.0,8.24,6153
7.95,0.0,1.49,9.44,6154
12.27,26.07,4.33,42.67,6155
10.77,9.18,20.23,40.18,6156
7.63,18.08,19.77,45.48,6157
6.91,0.0,4.37,11.28,6158
7.25,16.62,21.47,45.34,6159
4.86,13.71,13.1,31.67,6160
0.0,17.93,2.04,19.97,6161
1.55,1.36,0.0,2.91,6162
19.33,0.0,11.85,31.18,6163
0.0,0.0,19.22,19.22,6164
31.44,6.88,5.47,43.79,6165
2.4,0.0,14.2,16.6,6166
15.81,1.58,0.0,17.39,6167
1.18,2.96,6.25,10.39,6168
30.59,1.3,11.25,43.14,6169
19.15,0.0,2.13,21.28,6170
18.84,0.0,14.6,33.44,6171
10.25,0.0,3.97,14.22,6172
17.09,16.64,0.0,33.73,6173
2.86,24.36,14.19,41.4,6174
2.21,4.49,14.21,20.91,6175
0.0,3.78,3.47,7.25,6176
0.0,0.0,3.05,3.05,6177
13.06,0.0,3.86,16.92,6178
0.0,0.0,0.0,0.0,6179
0.0,0.0,1.84,1.84,6180
10.54,14.03,19.68,44.25,6181
7.43,0.0,14.31,21.74,6182
11.75,0.0,28.23,39.98,6183
10.56,12.2,21.64,44.4,6184
12.01,26.24,13.39,51.64,6185
2.8,15.36,17.08,35.24,6186
9.41,0.0,14.3,23.7,6187
20.56,7.76,16.28,44.6,6188
14.14,16.19,0.0,30.34,6189
2.15,10.95,12.14,25.24,6190
5.97,1.42,9.37,16.76,6191
0.0,16.94,32.31,49.24,6192
2.85,0.0,14.42,17.28,6193
7.59,11.6,19.81,38.99,6194
15.78,8.32,0.0,24.09,6195
0.33,2.66,0.93,3.93,6196
12.26,34.49,3.25,50.0,6197
18.01,2.61,25.79,46.42,6198
19.19,23.36,0.0,42.55,6199
15.43,9.41,6.69,31.53,6200
19.1,11.4,12.99,43.49,6201
2.04,18.8,0.0,20.84,6202
3.27,15.89,8.73,27.89,6203
9.72,0.0,8.58,18.3,6204
27.0,19.28,0.0,46.27,6205
15.1,0.0,8.82,23.92,6206
0.78,0.0,0.0,0.78,6207
2.52,2.25,0.0,4.76,6208
2.13,12.14,15.82,30.09,6209
13.86,4.21,23.28,41.36,6210
11.3,2.46,15.32,29.08,6211
10.33,16.95,21.62,48.91,6212
22.95,0.79,0.0,23.75,6213
13.87,20.3,3.62,37.79,6214
17.73,16.3,4.69,38.73,6215
0.0,17.26,14.12,31.39,6216
5.1,0.59,13.88,19.58,6217
8.81,1.75,11.91,22.47,6218
0.0,31.58,16.74,48.32,6219
0.0,22.73,11.95,34.68,6220
3.01,5.09,3.78,11.88,6221
0.0,6.29,0.29,6.58,6222
15.04,22.77,9.32,47.14,6223
0.0,20.86,17.23,38.09,6224
0.0,0.0,6.72,6.72,6225
0.0,2.94,0.0,2.94,6226
0.0,5.05,12.05,17.09,6227
3.18,20.95,17.05,41.18,6228
1.66,6.39,9.81,17.85,6229
13.66,0.0,16.22,29.88,6230
7.24,29.27,0.69,37.2,6231
0.0,0.0,5.83,5.83,6232
0.0,18.56,0.0,18.56,6233
15.88,3.95,23.36,43.18,6234
0.0,0.0,6.13,6.13,6235
10.72,13.16,21.57,45.46,6236
0.0,16.82,0.0,16.82,6237
0.58,12.51,9.29,22.38,6238
6.37,10.25,24.91,41.52,6239
12.2,19.73,5.44,37.38,6240
12.99,15.81,15.79,44.59,6241
27.81,18.73,0.65,47.19,6242
7.19,25.33,1.55,34.07,6243
0.6,3.42,0.49,4.51,6244
11.48,16.83,0.0,28.32,6245
26.71,17.72,4.62,49.04,6246
3.07,0.0,5.37,8.44,6247
0.0,13.28,0.0,13.28,6248
14.97,3.89,12.48,31.35,6249
13.48,19.5,13.38,46.36,6250
12.91,19.73,10.75,43.39,6251
18.87,16.13,0.0,35.01,6252
9.54,11.5,6.59,27.64,6253
2.42,0.0,22.47,24.89,6254
8.59,15.45,24.85,48.88,6255
2.98,9.36,14.65,26.99,6256
0.0,15.5,18.55,34.05,6257
0.0,4.28,22.57,26.85,6258
8.8,0.0,19.78,28.58,6259
3.22,14.39,11.47,29.08,6260
5.4,0.0,0.0,5.4,6261
12.55,0.0,19.42,31.97,6262
26.62,14.35,7.17,48.15,6263
3.92,19.11,24.98,48.01,6264
0.0,4.26,8.49,12.74,6265
11.8,0.0,13.37,25.17,6266
5.89,9.81,18.1,33.79,6267
0.0,26.59,6.73,33.32,6268
27.47,10.26,10.96,48.7,6269
0.0,0.0,13.54,13.54,6270
0.36,8.9,7.95,17.22,6271
1.97,6.03,8.12,16.12,6272
1.11,6.62,19.52,27.25,6273
8.49,26.7,13.21,48.4,6274
3.8,11.91,29.21,44.92,6275
18.02,0.0,0.0,18.02,6276
13.51,4.69,4.76,22.96,6277
8.73,12.47,3.24,24.43,6278
0.0,23.2,7.24,30.44,6279
18.9,13.95,10.2,43.06,6280
3.31,8.56,21.08,32.95,6281
8.16,8.23,10.1,26.49,6282
10.62,11.16,11.12,32.9,6283
10.99,13.85,0.0,24.85,6284
0.0,9.71,12.52,22.23,6285
23.34,14.76,9.07,47.18,6286
18.33,14.55,13.06,45.94,6287
10.34,9.15,0.0,19.49,6288
25.54,8.34,12.33,46.2,6289
24.18,4.85,4.23,33.26,6290
0.0,0.0,7.28,7.28,6291
15.03,0.0,0.0,15.03,6292
0.0,4.88,0.0,4.88,6293
0.0,25.45,3.86,29.31,6294
12.7,27.39,10.18,50.28,6295
7.9,0.0,3.17,11.07,6296
15.0,30.93,1.91,47.84,6297
12.39,0.0,25.85,38.24,6298
12.69,13.84,12.91,39.43,6299
5.48,0.0,0.0,5.48,6300
3.42,22.99,16.55,42.97,6301
8.21,14.46,1.7,24.38,6302
17.74,0.0,5.74,23.49,6303
17.52,1.65,14.38,33.55,6304
15.45,0.0,27.54,42.99,6305
0.0,10.95,14.2,25.15,6306
0.0,0.0,11.49,11.49,6307
0.0,4.66,0.0,4.66,6308
0.0,0.0,0.36,0.36,6309
14.45,10.86,0.0,25.31,6310
8.64,29.68,9.13,47.45,6311
0.0,8.35,0.05,8.4,6312
0.0,6.36,0.0,6.36,6313
5.6,9.89,13.32,28.81,6314
3.15,7.6,0.55,11.3,6315
24.68,5.92,0.0,30.6,6316
10.3,19.87,7.4,37.57,6317
0.0,0.92,14.56,15.48,6318
11.26,27.78,9.65,48.69,6319
18.57,5.78,8.36,32.71,6320
6.41,21.83,6.51,34.74,6321
19.07,7.21,0.0,26.28,6322
5.04,9.34,11.05,25.43,6323
4.73,1.48,4.58,10.78,6324
0.0,12.56,12.14,24.7,6325
16.59,0.0,26.36,42.95,6326
0.0,9.48,0.0,9.48,6327
0.0,15.36,6.39,21.75,6328
0.0,22.23,10.9,33.14,6329
17.31,0.83,15.43,33.58,6330
23.25,1.64,5.74,30.63,6331
10.52,13.9,15.21,39.63,6332
8.53,9.05,0.0,17.58,6333
25.2,9.56,12.76,47.52,6334
4.16,10.14,13.67,27.97,6335
15.64,9.36,2.14,27.14,6336
5.62,7.48,19.01,32.11,6337
0.82,6.48,0.0,7.31,6338
2.05,10.57,11.98,24.6,6339
6.05,0.0,16.94,22.99,6340
28.73,8.97,12.41,50.1,6341
11.09,0.0,9.37,20.46,6342
8.41,38.03,3.9,50.34,6343
1.67,19.46,23.97,45.1,6344
6.59,3.64,9.95,20.19,6345
0.0,17.93,14.95,32.88,6346
5.95,12.94,28.47,47.36,6347
0.0,2.17,0.0,2.17,6348
27.56,7.84,0.81,36.21,6349
18.07,1.78,11.69,31.55,6350
3.97,23.85,1.76,29.58,6351
18.49,10.52,18.45,47.47,6352
15.58,0.59,5.4,21.58,6353
8.09,0.0,19.53,27.62,6354
30.64,10.28,0.52,41.45,6355
22.8,2.52,26.4,51.72,6356
1.11,14.84,27.53,43.48,6357
16.07,0.0,0.0,16.07,6358
0.0,9.74,10.39,20.12,6359
0.0,1.89,0.0,1.89,6360
2.96,9.46,10.94,23.37,6361
4.92,0.0,6.57,11.49,6362
6.76,17.16,13.96,37.88,6363
8.55,3.47,3.56,15.58,6364
13.76,0.0,0.0,13.76,6365
12.05,20.5,13.39,45.94,6366
22.52,10.08,17.3,49.91,6367
16.28,14.45,4.85,35.58,6368
11.57,0.0,1.97,13.54,6369
15.26,15.14,13.91,44.31,6370
12.83,17.88,11.42,42.12,6371
0.0,22.77,0.0,22.77,6372
8.03,33.63,7.22,48.88,6373
14.85,13.41,7.19,35.45,6374
0.0,13.87,7.8,21.67,6375
20.88,10.57,8.52,39.97,6376
17.98,0.0,3.55,21.52,6377
2.24,1.63,14.07,17.94,6378
0.0,5.42,0.0,5.42,6379
23.88,19.39,0.0,43.28,6380
14.15,0.36,10.05,24.56,6381
0.0,21.59,1.56,23.14,6382
21.2,16.07,0.0,37.27,6383
5.25,17.2,0.19,22.63,6384
5.19,2.49,0.0,7.68,6385
17.66,20.66,8.57,46.89,6386
0.0,2.11,13.92,16.04,6387
10.17,20.31,17.43,47.91,6388
4.25,15.62,9.81,29.68,6389
5.23,2.17,10.31,17.71,6390
0.82,2.08,17.55,20.45,6391
18.31,5.7,2.47,26.48,6392
27.01,9.73,11.23,47.97,6393
10.94,4.17,1.45,16.56,6394
4.57,12.18,10.81,27.55,6395
7.47,20.6,14.39,42.46,6396
4.26,21.0,23.12,48.37,6397
11.88,12.17,9.61,33.65,6398
11.87,4.48,2.87,19.21,6399
0.0,17.18,7.71,24.89,6400
6.94,14.39,13.62,34.95,6401
0.0,16.96,14.19,31.14,6402
0.0,0.0,7.01,7.01,6403
6.05,29.83,6.59,42.47,6404
13.24,11.97,8.4,33.6,6405
12.26,8.77,15.0,36.02,6406
16.92,5.04,11.95,33.92,6407
14.51,9.42,4.31,28.24,6408
8.93,11.61,25.9,46.45,6409
0.0,8.6,0.0,8.6,6410
17.46,9.1,24.2,50.77,6411
9.18,8.48,22.53,40.19,6412
19.07,0.0,7.0,26.07,6413
8.72,18.52,0.0,27.23,6414
0.31,8.01,0.0,8.32,6415
27.92,13.13,0.0,41.06,6416
0.0,18.72,0.0,18.72,6417
6.59,22.35,13.93,42.87,6418
0.29,8.4,0.0,8.69,6419
6.0,7.5,17.21,30.72,6420
12.11,21.03,14.89,48.04,6421
12.01,20.22,3.9,36.14,6422
0.0,5.85,0.0,5.85,6423
0.0,10.37,8.47,18.84,6424
